code_insee_com,nom_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med
21675,Vianges,Rural à habitat très dispersé,492,47.166,4.324,71.2,10.0,5.0,2.0,5.95,14.25,9.5,2.6,2951.0,11810.0
21676,Vic-de-Chassenay,Rural à habitat très dispersé,342,47.471,4.263,63.5,11.0,4.0,2.0,6.2,15.7,10.2,1.6,NA,NA
21677,Vic-des-Prés,Rural à habitat dispersé,400,47.109,4.636,66.8,11.0,5.0,2.0,6.8,14.0,9.7,4.1,2964.0,11154.0
21678,Vic-sous-Thil,Rural à habitat dispersé,335,47.367,4.318,59.6,10.0,4.0,2.0,6.2,15.7,10.2,1.6,NA,NA
21679,Vieilmoulin,Rural à habitat très dispersé,365,47.314,4.673,75.6,11.0,5.0,2.0,5.1,16.4,9.7,3.8,NA,NA
21680,Vielverge,Rural à habitat dispersé,305,47.268,5.452,59.7,7.0,5.0,2.0,6.1,15.8,10.3,2.3,3021.0,11776.0
21681,Vieux-Château,Rural à habitat dispersé,277,47.472,4.136,70.7,12.0,5.0,2.0,6.35,16.75,10.4,2.8,NA,NA
21682,Viévigne,Rural à habitat dispersé,283,47.436,5.24,59.8,10.0,4.0,1.0,7.5,19.7,10.05,2.5,2957.5,11787.5
21683,Viévy,Rural à habitat très dispersé,396,47.058,4.456,62.4,10.0,4.0,2.0,6.05,19.75,10.0,2.5,2951.0,11810.0
21684,Vignoles,Bourgs ruraux,246,47.026,4.887,57.55,9.0,4.0,2.0,6.6,15.9,10.1,4.1,3159.5,12751.0
21685,Villaines-en-Duesmois,Rural à habitat dispersé,392,47.687,4.52,59.0,10.0,4.0,2.0,6.0,15.2,10.2,2.6,2850.0,11227.0
21686,Villaines-les-Prévôtes,Rural à habitat dispersé,314,47.554,4.308,59.4,10.0,4.0,1.0,6.1,16.6,10.6,1.6,NA,NA
21687,Villargoix,Rural à habitat très dispersé,521,47.292,4.291,69.4,10.0,5.0,2.0,5.95,14.25,9.5,2.6,NA,NA
21688,Villars-Fontaine,Rural à habitat dispersé,265,47.15,4.901,57.4,8.0,4.0,2.0,6.6,15.9,10.1,4.1,2957.5,11787.5
21689,Villars-et-Villenotte,Rural à habitat dispersé,295,47.509,4.379,58.0,10.0,4.0,1.0,6.2,15.7,10.2,1.6,NA,NA
21690,Villeberny,Rural à habitat très dispersé,318,47.436,4.601,72.3,11.0,5.0,2.0,6.7,14.7,10.2,3.8,NA,NA
21691,Villebichot,Rural à habitat dispersé,232,47.14,5.042,60.75,7.0,4.0,2.0,7.35,20.0,9.9,3.1,2957.5,11787.5
21692,Villecomte,Rural à habitat dispersé,275,47.499,5.019,56.8,10.0,4.0,2.0,6.95,17.15,10.05,2.5,2957.5,11787.5
21693,Villedieu,Rural à habitat très dispersé,195,47.908,4.384,64.4,11.0,4.0,2.0,5.3,17.3,10.7,2.9,2850.0,11227.0
21694,Villeferry,Rural à habitat très dispersé,340,47.45,4.529,73.75,12.0,6.0,2.0,6.7,14.7,10.2,1.6,NA,NA
21695,Villeneuve-les-Convers,Rural à habitat très dispersé,415,47.576,4.592,71.6,10.0,5.0,2.0,5.3,14.6,10.2,3.8,2850.0,11227.0
21696,Villeneuve-sous-Charigny,Rural à habitat dispersé,295,47.436,4.4,58.0,10.0,4.0,1.0,6.65,16.2,10.2,1.6,NA,NA
21698,Villers-la-Faye,Rural à habitat dispersé,400,47.109,4.884,74.95,11.0,5.0,2.0,6.6,15.9,10.1,4.1,2957.5,11787.5
21699,Villers-les-Pots,Bourgs ruraux,199,47.21,5.347,67.2,10.0,5.0,2.0,6.85,16.75,10.7,3.2,3157.5,12718.5
21700,Villers-Patras,Rural à habitat dispersé,193,47.934,4.547,70.1,11.0,5.0,2.0,6.1,18.45,9.6,2.6,2850.0,11227.0
21701,Villers-Rotin,Rural à habitat dispersé,199,47.156,5.407,67.2,10.0,5.0,2.0,6.85,16.75,10.7,3.2,3157.5,12718.5
21702,Villey-sur-Tille,Rural à habitat dispersé,275,47.568,5.109,56.8,10.0,4.0,2.0,5.55,15.7,10.05,2.5,2957.5,11787.5
21703,Villiers-en-Morvan,Rural à habitat très dispersé,492,47.143,4.26,71.2,10.0,5.0,2.0,5.95,14.25,9.5,2.6,2951.0,11810.0
21704,Villiers-le-Duc,Rural à habitat dispersé,380,47.792,4.704,55.4,10.0,4.0,2.0,5.1,15.5,9.6,2.6,2850.0,11227.0
21705,Villotte-Saint-Seine,Rural à habitat très dispersé,390,47.43,4.713,74.0,12.0,5.0,2.0,6.0,13.7,9.5,3.8,NA,NA
21706,Villotte-sur-Ource,Rural à habitat dispersé,300,47.866,4.692,96.2,15.0,8.0,3.0,5.1,15.5,9.6,2.6,2850.0,11227.0
21707,Villy-en-Auxois,Rural à habitat dispersé,318,47.414,4.629,72.3,11.0,5.0,2.0,6.7,14.7,9.5,3.8,NA,NA
21708,Villy-le-Moutier,Rural à habitat dispersé,232,47.039,4.987,60.75,7.0,4.0,2.0,7.35,20.0,10.1,2.2,3033.0,11939.0
21709,Viserny,Rural à habitat dispersé,277,47.563,4.284,70.7,12.0,5.0,2.0,6.1,16.6,10.6,1.6,NA,NA
21710,Vitteaux,Bourgs ruraux,318,47.397,4.543,72.3,11.0,5.0,2.0,6.7,14.7,9.7,1.6,NA,NA
21711,Vix,Rural à habitat dispersé,215,47.907,4.537,62.95,10.0,4.0,2.0,5.1,15.5,9.6,2.6,2850.0,11227.0
21712,Volnay,Rural à habitat dispersé,425,47.0,4.782,68.65,10.0,5.0,2.0,6.6,15.9,10.1,4.1,2964.0,11154.0
21713,Vonges,Rural à habitat dispersé,199,47.29,5.396,67.2,10.0,5.0,2.0,6.1,15.8,10.3,2.3,3021.0,11776.0
21714,Vosne-Romanée,Rural à habitat dispersé,232,47.16,4.956,57.4,9.0,4.0,2.0,7.35,20.0,10.1,3.1,2957.5,11787.5
21715,Voudenay,Rural à habitat très dispersé,365,47.094,4.38,59.4,9.0,4.0,2.0,5.6,15.65,10.0,2.5,2951.0,11810.0
21716,Vougeot,Bourgs ruraux,232,47.174,4.96,57.4,9.0,4.0,2.0,7.35,20.0,9.9,3.1,2957.5,11787.5
21717,Voulaines-les-Templiers,Rural à habitat dispersé,300,47.831,4.777,96.2,15.0,8.0,3.0,5.5,17.7,9.6,2.6,2850.0,11227.0
22001,Allineuc,Rural à habitat très dispersé,203,48.311,-2.867,67.6,12.0,5.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22002,Andel,Bourgs ruraux,53,48.494,-2.551,48.45,9.0,3.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22003,Aucaleuc,Rural à habitat dispersé,65,48.451,-2.127,56.15,11.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22004,Bégard,Bourgs ruraux,158,48.635,-3.292,61.2,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22005,Belle-Isle-en-Terre,Bourgs ruraux,115,48.531,-3.382,73.7,13.0,5.0,2.0,7.35,15.8,10.8,3.0,2605.0,10589.0
22006,Berhet,Rural à habitat dispersé,130,48.698,-3.309,76.2,12.0,5.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22008,Bobital,Bourgs ruraux,81,48.414,-2.097,55.9,10.0,4.0,1.0,7.6,16.4,10.8,4.3,2783.0,11040.0
22009,Bodéo,Rural à habitat très dispersé,203,48.326,-2.922,67.6,12.0,5.0,2.0,7.7,16.0,10.9,3.5,2611.0,10944.0
22011,Boqueho,Rural à habitat dispersé,187,48.468,-2.985,66.2,12.0,5.0,2.0,7.3,15.1,11.1,4.2,2455.0,10572.0
22012,Bouillie,Rural à habitat dispersé,71,48.584,-2.442,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22013,Bourbriac,Rural à habitat très dispersé,247,48.466,-3.2,88.1,14.0,6.0,3.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22014,Bourseul,Rural à habitat dispersé,65,48.467,-2.265,56.15,11.0,4.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22015,Bréhand,Bourgs ruraux,91,48.394,-2.589,53.2,10.0,4.0,1.0,7.65,15.3,10.9,3.5,2611.0,10944.0
22016,Île-de-Bréhat,Rural à habitat dispersé,20,48.851,-3.001,39.8,9.0,3.0,1.0,9.1,14.15,11.5,5.5,2772.0,10874.0
22018,Brélidy,Rural à habitat très dispersé,78,48.649,-3.228,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22019,Bringolo,Rural à habitat dispersé,102,48.577,-3.006,54.35,11.0,4.0,1.0,7.3,16.0,11.1,4.2,2455.0,10572.0
22020,Broons,Bourgs ruraux,65,48.311,-2.241,59.05,11.0,4.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22021,Brusvily,Rural à habitat dispersé,46,48.394,-2.117,59.35,11.0,4.0,2.0,7.6,16.4,11.1,2.8,2607.0,10215.0
22023,Bulat-Pestivien,Rural à habitat très dispersé,250,48.435,-3.333,87.15,13.0,6.0,3.0,6.7,15.05,11.0,2.5,2605.0,10589.0
22024,Calanhel,Rural à habitat très dispersé,214,48.441,-3.476,83.6,13.0,6.0,2.0,9.35,17.65,10.8,3.0,2605.0,10589.0
22025,Callac,Bourgs ruraux,155,48.422,-3.416,75.85,13.0,5.0,2.0,9.35,17.65,10.8,3.0,2605.0,10589.0
22026,Calorguen,Rural à habitat dispersé,81,48.405,-2.026,55.9,10.0,4.0,1.0,10.65,20.0,10.8,4.3,2783.0,11040.0
22027,Cambout,Rural à habitat dispersé,108,48.059,-2.621,57.8,10.0,4.0,2.0,7.6,15.5,11.4,2.7,3132.0,11719.5
22028,Camlez,Rural à habitat dispersé,85,48.783,-3.316,66.0,12.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22029,Canihuel,Rural à habitat très dispersé,260,48.337,-3.096,80.65,13.0,5.0,2.0,7.3,15.1,10.7,4.3,2462.0,10692.0
22030,Caouënnec-Lanvézéac,Bourgs ruraux,85,48.706,-3.368,66.0,12.0,4.0,2.0,8.1,14.9,11.2,4.15,2577.0,10370.0
22031,Carnoët,Rural à habitat très dispersé,214,48.36,-3.532,83.6,13.0,6.0,2.0,9.35,17.65,10.8,3.0,2605.0,10589.0
22032,Caulnes,Bourgs ruraux,75,48.302,-2.161,56.7,11.0,4.0,1.0,7.6,16.4,11.1,2.8,2607.0,10215.0
22033,Caurel,Rural à habitat dispersé,150,48.218,-3.039,70.0,11.0,5.0,2.0,7.7,16.0,11.2,2.1,2666.5,11475.0
22034,Cavan,Rural à habitat dispersé,130,48.683,-3.353,76.2,12.0,5.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22035,Champs-Géraux,Rural à habitat dispersé,44,48.426,-1.978,53.85,9.0,4.0,2.0,10.65,20.0,10.8,4.3,2783.0,11040.0
22036,Chapelle-Blanche,Rural à habitat très dispersé,75,48.268,-2.129,56.7,11.0,4.0,1.0,7.6,16.4,11.1,2.8,2607.0,10215.0
22037,Chapelle-Neuve,Rural à habitat très dispersé,115,48.466,-3.441,73.7,13.0,5.0,2.0,7.35,15.8,10.8,3.0,2605.0,10589.0
22039,Chèze,Rural à habitat dispersé,90,48.135,-2.663,64.25,11.0,4.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22040,Coadout,Rural à habitat dispersé,203,48.515,-3.179,73.15,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22041,Coatascorn,Rural à habitat très dispersé,78,48.67,-3.256,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22042,Coatréven,Rural à habitat dispersé,85,48.763,-3.326,66.0,12.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22043,Coëtlogon,Rural à habitat très dispersé,105,48.133,-2.544,57.9,10.0,4.0,2.0,7.1,16.0,11.3,3.1,2862.0,11678.5
22044,Coëtmieux,Bourgs ruraux,53,48.487,-2.592,48.45,9.0,3.0,1.0,8.5,15.4,10.9,3.0,2716.0,10359.0
22045,Cohiniac,Rural à habitat très dispersé,187,48.452,-2.947,66.2,12.0,5.0,2.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22046,Mené,Rural à habitat dispersé,233,48.294,-2.522,67.1,11.0,5.0,2.0,7.65,15.3,10.9,3.5,2611.0,10944.0
22047,Corlay,Rural à habitat dispersé,205,48.31,-3.038,69.55,12.0,5.0,2.0,7.3,15.1,10.7,4.3,2462.0,10692.0
22048,Corseul,Rural à habitat dispersé,65,48.483,-2.166,56.15,11.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22049,Créhen,Bourgs ruraux,65,48.54,-2.191,56.15,11.0,4.0,1.0,8.7,14.4,11.4,5.1,3016.0,11991.0
22050,Dinan,Centres urbains intermédiaires,81,48.456,-2.048,55.9,10.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22052,Duault,Rural à habitat très dispersé,155,48.365,-3.436,75.85,13.0,5.0,2.0,9.35,17.65,10.8,3.0,2605.0,10589.0
22053,Éréac,Rural à habitat très dispersé,92,48.274,-2.344,57.9,11.0,4.0,2.0,7.25,17.1,11.1,2.8,2607.0,10215.0
22054,Erquy,Rural à habitat dispersé,12,48.619,-2.459,45.9,9.0,3.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22055,Binic-Étables-sur-Mer,Petites villes,135,48.626,-2.841,54.25,10.0,4.0,1.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22056,Évran,Bourgs ruraux,44,48.385,-1.98,53.85,9.0,4.0,2.0,10.65,20.0,10.8,4.3,2783.0,11040.0
22057,Faouët,Rural à habitat très dispersé,78,48.679,-3.073,59.75,11.0,4.0,1.0,7.3,16.0,11.2,3.8,2577.0,10370.0
22059,Fœil,Rural à habitat dispersé,187,48.418,-2.914,66.2,12.0,5.0,2.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22060,Gausson,Rural à habitat dispersé,203,48.293,-2.761,67.6,12.0,5.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22061,Glomel,Rural à habitat très dispersé,200,48.206,-3.388,79.1,12.0,6.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22062,Gomené,Rural à habitat très dispersé,282,48.18,-2.492,70.35,11.0,5.0,2.0,7.1,16.0,11.5,3.1,2862.0,11678.5
22063,Gommenec'h,Rural à habitat dispersé,102,48.638,-3.048,54.35,11.0,4.0,1.0,7.3,16.0,11.5,5.5,2772.0,10874.0
22064,Gouarec,Rural à habitat dispersé,205,48.236,-3.195,69.55,12.0,5.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22065,Goudelin,Bourgs ruraux,102,48.603,-3.023,54.35,11.0,4.0,1.0,7.3,16.0,11.1,4.2,2455.0,10572.0
22067,Grâces,Ceintures urbaines,203,48.545,-3.182,73.15,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22068,Grâce-Uzel,Rural à habitat dispersé,203,48.25,-2.794,67.6,12.0,5.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22069,Guenroc,Rural à habitat dispersé,46,48.314,-2.081,59.35,11.0,4.0,2.0,7.6,16.4,11.1,2.8,2607.0,10215.0
22070,Guingamp,Centres urbains intermédiaires,203,48.561,-3.153,73.15,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22071,Guitté,Rural à habitat dispersé,75,48.291,-2.103,56.7,11.0,4.0,1.0,7.6,16.4,11.1,2.8,2607.0,10215.0
22072,Gurunhuel,Rural à habitat très dispersé,250,48.508,-3.289,87.15,13.0,6.0,3.0,6.7,15.05,11.0,2.5,2605.0,10589.0
22073,Harmoye,Rural à habitat très dispersé,187,48.346,-2.969,66.2,12.0,5.0,2.0,7.3,15.1,10.7,4.3,2462.0,10692.0
22074,Haut-Corlay,Rural à habitat dispersé,260,48.341,-3.032,80.65,13.0,5.0,2.0,7.3,15.1,10.7,4.3,2462.0,10692.0
22075,Hémonstoir,Bourgs ruraux,115,48.157,-2.85,62.45,11.0,4.0,2.0,7.4,16.45,10.8,3.5,2666.5,11475.0
22076,Hénanbihen,Rural à habitat dispersé,71,48.558,-2.382,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22077,Hénansal,Rural à habitat dispersé,71,48.538,-2.448,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22079,Hénon,Rural à habitat dispersé,140,48.387,-2.683,66.05,11.0,4.0,2.0,8.5,15.4,10.9,3.5,2611.0,10944.0
22081,Hillion,Rural à habitat dispersé,53,48.503,-2.646,48.45,9.0,3.0,1.0,8.5,15.4,10.9,4.2,2455.0,10572.0
22082,Hinglé,Bourgs ruraux,81,48.398,-2.083,55.9,10.0,4.0,1.0,7.6,16.4,10.8,4.3,2783.0,11040.0
22083,Illifaut,Rural à habitat très dispersé,125,48.144,-2.336,58.45,11.0,4.0,2.0,6.7,15.5,11.5,3.1,2862.0,11678.5
22084,Jugon-les-Lacs,Rural à habitat dispersé,92,48.417,-2.325,56.75,10.0,4.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22085,Kerbors,Rural à habitat dispersé,78,48.824,-3.182,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22086,Kerfot,Rural à habitat dispersé,78,48.737,-3.031,59.75,11.0,4.0,1.0,7.3,16.0,11.5,5.5,2772.0,10874.0
22087,Kergrist-Moëlou,Rural à habitat très dispersé,236,48.295,-3.325,76.7,13.0,5.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22088,Kerien,Rural à habitat très dispersé,247,48.409,-3.23,88.1,14.0,6.0,3.0,6.7,15.05,10.7,4.3,2462.0,10692.0
22090,Kermaria-Sulard,Rural à habitat dispersé,85,48.774,-3.372,66.0,12.0,4.0,2.0,8.1,14.9,11.2,4.15,2577.0,10370.0
22091,Kermoroc'h,Rural à habitat dispersé,78,48.614,-3.203,59.75,11.0,4.0,1.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22092,Kerpert,Rural à habitat très dispersé,281,48.39,-3.137,79.1,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22093,Lamballe-Armor,Bourgs ruraux,71,48.468,-2.495,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22094,Lancieux,Ceintures urbaines,65,48.601,-2.147,56.25,10.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22095,Landebaëron,Rural à habitat très dispersé,78,48.638,-3.205,59.75,11.0,4.0,1.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22096,Landébia,Rural à habitat dispersé,71,48.515,-2.337,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22097,Landec,Bourgs ruraux,85,48.426,-2.183,55.35,10.0,4.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22098,Landéhen,Bourgs ruraux,91,48.422,-2.542,53.2,10.0,4.0,1.0,7.65,15.3,11.1,3.0,2716.0,10359.0
22099,Lanfains,Rural à habitat dispersé,187,48.365,-2.912,66.2,12.0,5.0,2.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22101,Langoat,Rural à habitat dispersé,78,48.735,-3.298,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22103,Langrolay-sur-Rance,Rural à habitat dispersé,65,48.553,-2.014,56.25,10.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22104,Languédias,Rural à habitat dispersé,85,48.393,-2.206,55.35,10.0,4.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22105,Languenan,Bourgs ruraux,70,48.512,-2.133,58.2,10.0,4.0,1.0,7.7,14.8,10.8,4.3,2783.0,11040.0
22106,Langueux,Grands centres urbains,84,48.5,-2.71,49.8,10.0,3.0,1.0,8.5,15.4,10.9,4.2,2455.0,10572.0
22107,Bon Repos sur Blavet,Rural à habitat dispersé,205,48.24,-3.137,69.55,12.0,5.0,2.0,7.7,16.0,10.4,4.4,2256.0,9858.5
22108,Lanleff,Rural à habitat dispersé,78,48.693,-3.045,59.75,11.0,4.0,1.0,7.3,16.0,11.5,5.5,2772.0,10874.0
22109,Lanloup,Rural à habitat dispersé,78,48.71,-2.969,59.75,11.0,4.0,1.0,7.3,16.0,11.5,5.5,2772.0,10874.0
22110,Lanmérin,Rural à habitat dispersé,85,48.74,-3.356,66.0,12.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22111,Lanmodez,Rural à habitat dispersé,20,48.845,-3.099,39.8,9.0,3.0,1.0,9.1,14.15,11.5,5.5,2772.0,10874.0
22112,Lannebert,Rural à habitat dispersé,78,48.651,-3.009,59.75,11.0,4.0,1.0,7.3,16.0,11.1,4.2,2455.0,10572.0
22113,Lannion,Petites villes,85,48.743,-3.462,66.0,12.0,4.0,2.0,8.1,14.9,11.2,4.15,2605.0,10589.0
22114,Lanrelas,Rural à habitat très dispersé,112,48.246,-2.296,61.1,10.0,4.0,2.0,7.25,17.1,11.1,2.8,2607.0,10215.0
22115,Lanrivain,Rural à habitat très dispersé,255,48.359,-3.215,76.1,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22116,Lanrodec,Rural à habitat dispersé,153,48.5,-3.043,63.45,11.0,4.0,2.0,7.3,15.1,10.7,4.3,2462.0,10692.0
22117,Lantic,Bourgs ruraux,135,48.604,-2.899,54.25,10.0,4.0,1.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22118,Lanvallay,Ceintures urbaines,81,48.452,-2.01,55.9,10.0,4.0,1.0,10.65,20.0,10.8,4.3,2783.0,11040.0
22119,Lanvellec,Rural à habitat dispersé,139,48.607,-3.528,67.4,12.0,5.0,2.0,7.35,15.8,10.8,3.0,2605.0,10589.0
22121,Lanvollon,Bourgs ruraux,102,48.633,-2.99,54.35,11.0,4.0,1.0,7.3,16.0,11.1,4.2,2455.0,10572.0
22122,Laurenan,Rural à habitat très dispersé,282,48.215,-2.518,70.35,11.0,5.0,2.0,7.65,15.3,10.9,3.5,2611.0,10944.0
22124,Lescouët-Gouarec,Rural à habitat très dispersé,240,48.169,-3.207,76.6,12.0,5.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22126,Leslay,Rural à habitat très dispersé,187,48.424,-2.965,66.2,12.0,5.0,2.0,7.3,15.1,11.1,4.2,2455.0,10572.0
22127,Lézardrieux,Bourgs ruraux,78,48.804,-3.109,62.25,11.0,4.0,2.0,9.1,14.15,11.5,5.5,2772.0,10874.0
22128,Locarn,Rural à habitat très dispersé,155,48.333,-3.411,75.85,13.0,5.0,2.0,9.35,17.65,10.4,4.4,2256.0,9858.5
22129,Loc-Envel,Rural à habitat dispersé,115,48.51,-3.41,73.7,13.0,5.0,2.0,7.35,15.8,10.8,3.0,2605.0,10589.0
22131,Loguivy-Plougras,Rural à habitat très dispersé,115,48.511,-3.491,73.7,13.0,5.0,2.0,7.35,15.8,10.8,3.0,2605.0,10589.0
22132,Lohuec,Rural à habitat très dispersé,210,48.462,-3.527,86.0,14.0,6.0,3.0,9.35,17.65,10.8,3.0,2605.0,10589.0
22133,Loscouët-sur-Meu,Rural à habitat très dispersé,125,48.176,-2.251,58.45,11.0,4.0,2.0,7.25,17.1,11.5,2.8,2607.0,10215.0
22134,Louannec,Petites villes,85,48.784,-3.412,66.0,12.0,4.0,2.0,8.1,14.9,11.2,4.15,2577.0,10370.0
22135,Louargat,Rural à habitat très dispersé,158,48.561,-3.341,61.2,11.0,4.0,2.0,7.0,15.2,11.0,2.5,2605.0,10589.0
22136,Loudéac,Petites villes,130,48.174,-2.751,65.95,11.0,4.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22137,Maël-Carhaix,Rural à habitat dispersé,200,48.288,-3.411,79.1,12.0,6.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22138,Maël-Pestivien,Rural à habitat très dispersé,275,48.404,-3.29,87.95,14.0,6.0,2.0,6.7,15.05,10.7,4.3,2462.0,10692.0
22139,Magoar,Rural à habitat très dispersé,281,48.402,-3.177,79.1,13.0,5.0,2.0,7.2,14.2,10.7,4.3,2462.0,10692.0
22140,Malhoure,Rural à habitat dispersé,91,48.396,-2.494,53.2,10.0,4.0,1.0,7.65,15.3,11.1,3.0,2716.0,10359.0
22141,Mantallot,Rural à habitat dispersé,78,48.71,-3.292,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22143,Matignon,Bourgs ruraux,35,48.602,-2.29,49.15,10.0,3.0,1.0,8.7,14.4,11.4,5.1,3016.0,11991.0
22144,Méaugon,Rural à habitat dispersé,135,48.504,-2.847,54.25,10.0,4.0,1.0,7.9,14.45,11.1,4.2,2455.0,10572.0
22145,Mégrit,Rural à habitat très dispersé,69,48.39,-2.267,52.4,10.0,3.0,1.0,7.2,15.5,11.1,2.8,2607.0,10215.0
22146,Mellionnec,Rural à habitat très dispersé,236,48.169,-3.29,76.7,13.0,5.0,2.0,6.9,13.7,10.4,4.4,2256.0,9858.5
22147,Merdrignac,Bourgs ruraux,131,48.194,-2.396,64.4,11.0,4.0,2.0,7.1,16.0,11.5,2.8,2607.0,10215.0
22148,Mérillac,Rural à habitat très dispersé,164,48.249,-2.391,62.05,10.0,4.0,2.0,7.1,16.0,11.1,2.8,2607.0,10215.0
22149,Merléac,Rural à habitat très dispersé,203,48.273,-2.911,67.6,12.0,5.0,2.0,7.7,16.0,10.9,3.5,2611.0,10944.0
22150,Merzer,Rural à habitat dispersé,153,48.582,-3.075,63.45,11.0,4.0,2.0,7.3,16.0,10.7,4.3,2462.0,10692.0
22152,Minihy-Tréguier,Rural à habitat dispersé,78,48.768,-3.258,62.25,11.0,4.0,2.0,8.1,15.3,11.2,3.8,2577.0,10370.0
22153,Moncontour,Bourgs ruraux,91,48.358,-2.632,53.2,10.0,4.0,1.0,7.65,15.3,10.9,3.5,2611.0,10944.0
22155,Motte,Bourgs ruraux,140,48.231,-2.705,66.05,11.0,4.0,2.0,7.3,14.6,10.9,3.5,2611.0,10944.0
22156,Moustéru,Rural à habitat dispersé,250,48.528,-3.235,87.15,13.0,6.0,3.0,6.7,15.05,11.0,2.5,2605.0,10589.0
22157,Moustoir,Rural à habitat dispersé,150,48.274,-3.492,76.6,12.0,5.0,2.0,9.35,17.65,11.0,3.2,2738.0,11198.5
22158,Guerlédan,Bourgs ruraux,150,48.196,-2.984,70.0,11.0,5.0,2.0,7.7,16.0,11.2,2.1,2666.5,11475.0
22160,Noyal,Rural à habitat dispersé,71,48.451,-2.463,56.8,11.0,4.0,1.0,7.3,15.5,11.1,3.0,2716.0,10359.0
22161,Pabu,Centres urbains intermédiaires,153,48.583,-3.143,63.45,11.0,4.0,2.0,7.3,16.0,10.7,4.3,2462.0,10692.0
22162,Paimpol,Petites villes,78,48.773,-3.055,59.75,11.0,4.0,1.0,7.3,16.0,11.5,5.5,2772.0,10874.0
22163,Paule,Rural à habitat très dispersé,150,48.227,-3.461,76.6,12.0,5.0,2.0,7.0,14.7,11.0,3.2,2738.0,11198.5
22164,Pédernec,Rural à habitat dispersé,158,48.588,-3.277,61.2,11.0,4.0,2.0,7.0,15.2,11.0,2.5,2605.0,10589.0
22165,Penguily,Rural à habitat dispersé,233,48.372,-2.494,67.1,11.0,5.0,2.0,7.65,15.3,11.1,3.0,2716.0,10359.0
