code_insee_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Insolation_med,Rayonnement_med,Force_vent_med,Tens_vap_med
47049,Bourgs ruraux,52,44.448,0.622,64.0,9.5,5.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47050,Rural à habitat très dispersé,140,44.3,0.781,59.65,9.0,4.0,2.0,9.5,19.5,3286.0,13089.0,2.0,11.4
47051,Ceintures urbaines,140,44.188,0.711,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.4,11.6
47052,Bourgs ruraux,145,44.312,0.084,72.8,11.0,6.0,2.0,9.1,18.9,3549.0,13641.0,1.7,11.65
47053,Rural à habitat très dispersé,50,44.314,0.684,38.0,6.5,2.5,1.0,9.5,19.5,3286.0,13089.0,2.0,11.9
47054,Bourgs ruraux,41,44.408,0.481,64.8,10.0,5.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47055,Rural à habitat très dispersé,50,44.502,0.683,80.5,11.5,6.0,3.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47056,Rural à habitat dispersé,95,44.58,0.14,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47057,Bourgs ruraux,136,44.639,0.606,58.1,9.0,4.0,2.0,8.8,19.8,3292.0,12665.0,2.4,11.6
47058,Rural à habitat dispersé,97,44.258,0.217,59.6,9.0,4.0,2.0,7.3,19.05,3414.0,13316.5,1.7,11.65
47059,Rural à habitat très dispersé,95,44.593,0.184,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47060,Rural à habitat dispersé,83,44.119,0.737,51.0,9.0,3.5,2.0,9.5,19.5,3234.0,13215.0,2.4,11.6
47061,Rural à habitat dispersé,27,44.427,0.18,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47062,Rural à habitat très dispersé,140,44.275,0.822,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.0,11.4
47063,Rural à habitat très dispersé,95,44.682,0.642,62.3,9.0,4.0,2.0,8.8,19.8,3292.0,12665.0,2.4,11.6
47064,Rural à habitat très dispersé,78,44.404,0.93,120.3,12.5,7.0,4.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47065,Bourgs ruraux,55,44.371,0.386,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47066,Rural à habitat dispersé,55,44.249,0.456,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47067,Rural à habitat dispersé,56,44.141,0.849,64.5,10.0,5.0,2.0,9.5,19.5,3522.0,13471.0,3.1,12.0
47068,Rural à habitat dispersé,137,44.454,0.034,56.8,9.0,4.0,2.0,9.35,19.55,3549.0,13641.0,2.1,12.2
47069,Rural à habitat dispersé,50,44.232,0.567,38.0,6.5,2.5,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47070,Rural à habitat dispersé,78,44.488,0.909,120.3,12.5,7.0,4.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47071,Rural à habitat très dispersé,81,44.474,0.467,62.85,10.0,4.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47072,Rural à habitat très dispersé,225,44.376,1.04,66.4,9.0,4.0,2.0,9.3,18.6,3582.0,13430.0,3.0,11.4
47073,Rural à habitat très dispersé,45,44.326,0.593,58.85,9.0,4.0,2.0,9.5,18.7,3286.0,13089.0,1.9,11.9
47074,Rural à habitat dispersé,95,44.52,0.068,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47075,Rural à habitat dispersé,50,44.29,0.693,38.0,6.5,2.5,1.0,9.5,19.5,3234.0,13215.0,2.0,11.9
47076,Rural à habitat très dispersé,83,44.081,0.716,51.0,9.0,3.5,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47077,Rural à habitat dispersé,235,44.547,0.949,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47078,Bourgs ruraux,44,44.289,0.275,57.35,12.0,5.0,1.5,9.4,21.8,3749.5,14024.0,1.7,11.65
47079,Rural à habitat dispersé,78,44.388,0.889,120.3,12.5,7.0,4.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47080,Rural à habitat très dispersé,235,44.608,0.808,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47081,Rural à habitat dispersé,45,44.357,0.592,58.85,9.0,4.0,2.0,9.5,18.7,3286.0,13089.0,1.9,11.9
47082,Rural à habitat très dispersé,140,44.24,0.853,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.0,11.4
47083,Rural à habitat très dispersé,95,44.664,0.68,62.3,9.0,4.0,2.0,8.8,19.8,3292.0,12665.0,2.4,11.6
47084,Rural à habitat très dispersé,136,44.636,0.552,58.1,9.0,4.0,2.0,7.6,19.2,3292.0,12665.0,2.4,11.6
47085,Rural à habitat dispersé,142,44.157,0.163,60.5,9.0,4.0,2.0,8.2,19.4,3414.0,13316.5,1.8,11.6
47086,Bourgs ruraux,110,44.676,0.201,63.55,9.5,5.5,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47087,Rural à habitat très dispersé,126,44.253,0.9,68.5,11.0,5.0,2.5,9.5,19.5,3582.0,13430.0,2.0,11.4
47088,Rural à habitat dispersé,30,44.552,0.232,53.7,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47089,Rural à habitat très dispersé,110,44.715,0.15,63.55,9.5,5.5,2.0,9.85,19.5,3559.5,13956.5,2.7,11.35
47090,Rural à habitat très dispersé,110,44.173,0.383,58.6,9.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47091,Ceintures urbaines,58,44.169,0.577,54.45,8.0,4.0,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47092,Rural à habitat dispersé,83,44.105,0.689,51.0,9.0,3.5,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47093,Rural à habitat dispersé,97,44.23,0.158,59.6,9.0,4.0,2.0,7.3,19.05,3414.0,13316.5,1.7,11.65
47094,Rural à habitat dispersé,30,44.446,0.244,53.7,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47095,Rural à habitat dispersé,80,44.425,0.291,70.25,11.5,5.5,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47096,Rural à habitat très dispersé,95,44.642,0.639,62.3,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47097,Rural à habitat dispersé,55,44.218,0.361,50.25,9.0,3.0,1.0,9.4,21.8,3414.0,13316.5,1.4,12.2
47098,Rural à habitat très dispersé,120,44.1,0.424,59.6,10.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47099,Rural à habitat dispersé,41,44.405,0.53,64.8,10.0,5.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47100,Ceintures urbaines,50,44.253,0.637,38.0,6.5,2.5,1.0,9.5,18.7,3234.0,13215.0,2.4,11.9
47101,Rural à habitat dispersé,27,44.455,0.154,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47102,Rural à habitat dispersé,120,44.068,0.428,59.6,10.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47103,Rural à habitat très dispersé,110,44.084,0.335,58.6,9.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47104,Rural à habitat très dispersé,55,44.277,0.463,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47105,Rural à habitat très dispersé,218,44.315,0.823,61.3,9.0,4.0,2.0,9.5,19.5,3286.0,13089.0,2.0,11.4
47106,Petites villes,235,44.508,0.98,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47107,Rural à habitat dispersé,55,44.299,0.412,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47108,Rural à habitat dispersé,27,44.491,0.116,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47109,Rural à habitat très dispersé,235,44.569,0.893,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47110,Rural à habitat dispersé,80,44.462,0.292,70.25,11.5,5.5,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47111,Rural à habitat dispersé,41,44.367,0.47,64.8,10.0,5.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47112,Rural à habitat très dispersé,80,44.418,0.395,70.25,11.5,5.5,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47113,Rural à habitat très dispersé,67,44.157,0.866,56.6,8.0,4.0,2.0,9.5,19.5,3522.0,13471.0,3.1,12.0
47114,Rural à habitat très dispersé,145,44.38,0.126,72.8,11.0,6.0,2.0,9.1,18.9,3549.0,13641.0,2.1,12.2
47115,Rural à habitat très dispersé,137,44.412,0.059,56.8,9.0,4.0,2.0,9.1,18.9,3549.0,13641.0,2.1,12.2
47117,Rural à habitat dispersé,136,44.342,0.773,57.8,9.0,4.0,2.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47118,Rural à habitat très dispersé,80,44.46,0.347,70.25,11.5,5.5,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47119,Rural à habitat dispersé,149,44.193,0.042,64.0,8.0,4.0,2.0,8.2,19.4,2918.5,11773.0,1.8,11.6
47120,Rural à habitat très dispersé,95,44.539,0.049,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47121,Rural à habitat très dispersé,145,44.346,0.127,72.8,11.0,6.0,2.0,9.1,18.9,3549.0,13641.0,1.7,11.65
47122,Rural à habitat très dispersé,83,44.49,0.373,55.6,8.5,4.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47123,Rural à habitat dispersé,195,44.6,0.899,65.2,9.0,5.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47124,Rural à habitat très dispersé,136,44.505,0.823,57.8,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,2.9,11.3
47125,Rural à habitat très dispersé,55,44.319,0.481,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47126,Rural à habitat très dispersé,65,44.574,0.26,58.6,9.0,4.0,2.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47127,Rural à habitat dispersé,55,44.354,0.437,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47128,Ceintures urbaines,49,44.165,0.699,58.0,9.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47129,Rural à habitat dispersé,55,44.29,0.385,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47130,Rural à habitat dispersé,44,44.398,0.265,57.35,12.0,5.0,1.5,8.2,19.2,3549.0,13641.0,2.1,12.2
47131,Rural à habitat dispersé,95,44.568,0.111,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47132,Rural à habitat très dispersé,136,44.66,0.524,58.1,9.0,4.0,2.0,7.6,19.2,3292.0,12665.0,2.4,11.6
47133,Rural à habitat dispersé,148,44.07,0.538,51.2,8.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47134,Rural à habitat très dispersé,100,44.023,0.286,58.5,9.0,4.0,2.0,9.6,18.8,3414.0,13316.5,3.0,11.8
47135,Rural à habitat très dispersé,81,44.408,0.439,62.85,10.0,4.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47136,Rural à habitat très dispersé,83,44.546,0.415,55.6,8.5,4.0,2.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47137,Bourgs ruraux,148,44.117,0.539,51.2,8.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47138,Bourgs ruraux,140,44.277,0.756,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.0,11.4
47139,Rural à habitat très dispersé,110,44.074,0.386,58.6,9.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47140,Rural à habitat dispersé,50,44.3,0.609,38.0,6.5,2.5,1.0,9.5,18.7,3234.0,13215.0,2.4,11.9
47141,Rural à habitat très dispersé,235,44.577,0.78,62.0,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,2.9,11.3
47142,Rural à habitat dispersé,136,44.645,0.47,58.1,9.0,4.0,2.0,7.6,19.2,3292.0,12665.0,2.4,11.6
47143,Bourgs ruraux,100,44.183,0.302,55.5,9.0,4.0,2.0,9.4,19.0,3414.0,13316.5,1.4,12.2
47144,Rural à habitat dispersé,63,44.585,0.414,58.45,10.0,4.0,2.0,9.85,19.5,3549.0,13641.0,2.1,12.2
47145,Bourgs ruraux,160,44.121,0.655,56.15,9.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47146,Rural à habitat dispersé,50,44.447,0.667,80.5,11.5,6.0,3.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47147,Rural à habitat très dispersé,31,44.622,0.204,67.75,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47148,Rural à habitat très dispersé,97,44.333,0.176,59.6,9.0,4.0,2.0,7.3,19.05,3549.0,13641.0,1.7,11.65
47150,Rural à habitat dispersé,30,44.463,0.22,53.7,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47151,Rural à habitat très dispersé,110,44.734,0.311,63.55,9.5,5.5,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47152,Rural à habitat très dispersé,136,44.59,0.624,58.1,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47154,Rural à habitat dispersé,41,44.262,0.517,64.8,10.0,5.0,2.0,9.5,18.7,3234.0,13215.0,2.4,11.9
47155,Rural à habitat très dispersé,50,44.277,0.581,38.0,6.5,2.5,1.0,9.5,18.7,3234.0,13215.0,2.4,11.9
47156,Rural à habitat dispersé,27,44.48,0.076,60.25,7.0,4.0,2.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47157,Centres urbains intermédiaires,30,44.506,0.172,53.7,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47158,Rural à habitat très dispersé,160,44.093,0.59,56.15,9.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47159,Bourgs ruraux,27,44.399,0.2,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47160,Rural à habitat très dispersé,225,44.407,1.042,66.4,9.0,4.0,2.0,9.3,18.6,3582.0,13430.0,3.0,11.4
47161,Rural à habitat très dispersé,218,44.317,0.856,61.3,9.0,4.0,2.0,9.5,19.5,3286.0,13089.0,2.0,11.4
47162,Rural à habitat très dispersé,218,44.34,0.871,61.3,9.0,4.0,2.0,9.5,19.5,3286.0,13089.0,2.0,11.4
47163,Rural à habitat dispersé,95,44.561,0.176,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47164,Rural à habitat très dispersé,95,44.656,0.708,62.3,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,2.9,11.3
47165,Rural à habitat dispersé,137,44.507,0.029,56.8,9.0,4.0,2.0,9.35,19.55,3559.5,13956.5,2.7,11.7
47167,Bourgs ruraux,100,44.06,0.267,58.5,9.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47168,Bourgs ruraux,63,44.583,0.356,58.45,10.0,4.0,2.0,9.85,19.5,3549.0,13641.0,2.1,12.2
47169,Rural à habitat dispersé,58,44.14,0.608,54.45,8.0,4.0,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47170,Rural à habitat très dispersé,180,44.539,0.525,52.9,9.0,3.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47171,Rural à habitat dispersé,140,44.314,0.739,59.65,9.0,4.0,2.0,9.5,19.5,3286.0,13089.0,2.0,11.4
47172,Rural à habitat dispersé,148,44.144,0.497,51.2,8.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47173,Rural à habitat dispersé,180,44.444,0.521,52.9,9.0,3.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47174,Rural à habitat très dispersé,110,44.041,0.368,58.6,9.0,4.0,2.0,9.6,18.8,3414.0,13316.5,3.0,11.8
47175,Rural à habitat très dispersé,136,44.52,0.758,57.8,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,2.0,11.4
47176,Rural à habitat très dispersé,100,44.21,0.296,55.5,9.0,4.0,2.0,9.4,19.0,3414.0,13316.5,1.4,12.2
47177,Rural à habitat très dispersé,44,44.333,0.306,57.35,12.0,5.0,1.5,9.4,21.8,3749.5,14024.0,1.6,12.1
47178,Rural à habitat très dispersé,78,44.484,0.878,120.3,12.5,7.0,4.0,9.4,18.4,3286.0,13089.0,2.9,11.3
47179,Petites villes,235,44.501,0.931,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47180,Rural à habitat dispersé,148,44.166,0.457,51.2,8.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47181,Rural à habitat très dispersé,235,44.538,0.847,62.0,9.0,4.0,2.0,9.4,18.4,3286.0,13089.0,2.9,11.3
47182,Rural à habitat très dispersé,180,44.495,0.519,52.9,9.0,3.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47183,Rural à habitat très dispersé,136,44.613,0.581,58.1,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47184,Rural à habitat très dispersé,95,44.606,0.682,62.3,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47185,Rural à habitat dispersé,78,44.468,0.983,120.3,12.5,7.0,4.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47186,Rural à habitat très dispersé,55,44.211,0.452,50.25,9.0,3.0,1.0,8.8,19.8,3749.5,14024.0,1.6,12.1
47187,Rural à habitat très dispersé,31,44.613,0.252,67.75,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47188,Rural à habitat très dispersé,136,44.569,0.473,58.1,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47189,Rural à habitat très dispersé,83,44.549,0.352,55.6,8.5,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47190,Rural à habitat très dispersé,41,44.342,0.534,64.8,10.0,5.0,2.0,9.5,18.7,3286.0,13089.0,1.9,11.9
47191,Rural à habitat dispersé,27,44.462,0.096,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47192,Rural à habitat très dispersé,136,44.566,0.547,58.1,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47193,Rural à habitat très dispersé,136,44.544,0.584,58.1,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47194,Rural à habitat dispersé,63,44.643,0.301,58.45,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47195,Bourgs ruraux,110,44.132,0.343,58.6,9.0,4.0,2.0,7.4,19.75,3414.0,13316.5,1.4,12.2
47196,Rural à habitat dispersé,55,44.332,0.332,50.25,9.0,3.0,1.0,9.4,21.8,3749.5,14024.0,1.6,12.1
47197,Rural à habitat très dispersé,120,44.08,0.47,59.6,10.0,4.0,2.0,8.8,18.95,3234.0,13215.0,2.4,12.2
47198,Rural à habitat dispersé,50,44.475,0.648,80.5,11.5,6.0,3.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47199,Rural à habitat très dispersé,31,44.668,0.268,67.75,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47200,Rural à habitat très dispersé,199,44.661,0.816,69.1,9.0,5.0,2.0,9.0,20.6,3398.0,12700.0,2.9,11.3
47201,Centres urbains intermédiaires,58,44.192,0.595,54.45,8.0,4.0,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47202,Rural à habitat très dispersé,235,44.575,0.826,62.0,9.0,4.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47203,Rural à habitat dispersé,78,44.379,0.839,120.3,12.5,7.0,4.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47204,Rural à habitat très dispersé,65,44.576,0.305,58.6,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47205,Rural à habitat très dispersé,149,44.272,0.0,64.0,8.0,4.0,2.0,9.1,18.9,2918.5,11773.0,1.7,11.65
47206,Rural à habitat très dispersé,180,44.463,0.568,52.9,9.0,3.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47207,Rural à habitat dispersé,142,44.198,0.207,60.5,9.0,4.0,2.0,7.3,19.05,3414.0,13316.5,1.7,11.65
47208,Rural à habitat très dispersé,149,44.24,0.058,64.0,8.0,4.0,2.0,9.1,18.9,2918.5,11773.0,1.7,11.65
47209,Ceintures urbaines,50,44.236,0.676,38.0,6.5,2.5,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47210,Rural à habitat dispersé,55,44.26,0.374,50.25,9.0,3.0,1.0,9.4,21.8,3749.5,14024.0,1.6,12.1
47211,Rural à habitat très dispersé,100,44.041,0.2,58.5,9.0,4.0,2.0,8.3,19.0,3426.0,13345.0,2.0,12.05
47212,Rural à habitat très dispersé,144,44.353,0.075,63.2,9.0,4.0,2.0,9.1,18.9,3549.0,13641.0,1.7,11.65
47213,Rural à habitat dispersé,41,44.294,0.514,64.8,10.0,5.0,2.0,9.5,18.7,3749.5,14024.0,1.6,11.9
47214,Rural à habitat très dispersé,44,44.329,0.261,57.35,12.0,5.0,1.5,9.4,21.8,3749.5,14024.0,1.7,11.65
47215,Ceintures urbaines,50,44.37,0.698,80.5,11.5,6.0,3.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47216,Rural à habitat très dispersé,65,44.513,0.315,58.6,9.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47217,Rural à habitat dispersé,140,44.188,0.806,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.4,11.6
47218,Rural à habitat très dispersé,63,44.6,0.319,58.45,10.0,4.0,2.0,9.85,19.5,3549.0,13641.0,2.1,12.2
47219,Rural à habitat très dispersé,95,44.669,0.769,62.3,9.0,4.0,2.0,9.0,20.6,3398.0,12700.0,2.9,11.3
47220,Rural à habitat dispersé,44,44.352,0.231,57.35,12.0,5.0,1.5,9.4,21.8,3549.0,13641.0,1.7,11.65
47221,Rural à habitat très dispersé,100,44.1,0.21,55.5,9.0,4.0,2.0,8.3,19.0,3414.0,13316.5,1.8,11.6
47222,Rural à habitat dispersé,145,44.283,0.118,72.8,11.0,6.0,2.0,7.3,19.05,3549.0,13641.0,1.7,11.65
47223,Rural à habitat très dispersé,95,44.656,0.738,62.3,9.0,4.0,2.0,8.8,19.8,3398.0,12700.0,2.9,11.3
47224,Rural à habitat très dispersé,144,44.417,0.019,63.2,9.0,4.0,2.0,9.35,19.55,3549.0,13641.0,2.1,12.2
47225,Ceintures urbaines,58,44.176,0.557,54.45,8.0,4.0,1.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47226,Rural à habitat dispersé,63,44.625,0.342,58.45,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47227,Rural à habitat très dispersé,144,44.368,0.037,63.2,9.0,4.0,2.0,9.1,18.9,3549.0,13641.0,1.7,11.65
47228,Rural à habitat dispersé,50,44.341,0.72,80.5,11.5,6.0,3.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47229,Rural à habitat très dispersé,110,44.728,0.272,63.55,9.5,5.5,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47230,Rural à habitat très dispersé,78,44.475,0.84,120.3,12.5,7.0,4.0,8.25,19.65,3286.0,13089.0,2.0,11.4
47231,Rural à habitat très dispersé,95,44.576,0.222,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47232,Rural à habitat dispersé,83,44.524,0.371,55.6,8.5,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47233,Bourgs ruraux,95,44.53,0.103,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47234,Rural à habitat dispersé,140,44.215,0.756,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.4,11.6
47235,Rural à habitat très dispersé,136,44.608,0.478,58.1,9.0,4.0,2.0,7.6,19.2,3292.0,12665.0,2.4,11.6
47236,Rural à habitat très dispersé,27,44.696,0.12,59.1,9.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.35
47237,Rural à habitat très dispersé,49,44.357,0.657,56.2,9.0,3.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47238,Rural à habitat dispersé,148,44.187,0.516,51.2,8.0,4.0,2.0,7.9,18.3,3234.0,13215.0,2.4,11.6
47239,Rural à habitat dispersé,45,44.414,0.559,58.85,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47240,Rural à habitat très dispersé,95,44.612,0.762,62.3,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,2.9,11.3
47241,Rural à habitat très dispersé,95,44.578,0.708,62.3,9.0,4.0,2.0,8.8,19.8,3286.0,13089.0,1.9,11.9
47242,Rural à habitat très dispersé,195,44.565,0.998,65.2,9.0,5.0,2.0,9.4,18.4,3398.0,12700.0,2.9,11.3
47244,Rural à habitat très dispersé,145,44.368,0.162,72.8,11.0,6.0,2.0,9.1,18.9,3549.0,13641.0,2.1,12.2
47245,Rural à habitat très dispersé,70,44.623,0.157,58.5,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47246,Rural à habitat dispersé,50,44.248,0.533,38.0,6.5,2.5,1.0,9.5,18.7,3234.0,13215.0,2.4,11.9
47247,Rural à habitat très dispersé,63,44.689,0.303,58.45,10.0,4.0,2.0,9.85,19.5,3559.5,13956.5,2.7,11.7
47248,Rural à habitat dispersé,140,44.157,0.74,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.4,11.6
47249,Rural à habitat dispersé,55,44.238,0.403,50.25,9.0,3.0,1.0,9.4,21.8,3749.5,14024.0,1.6,12.1
47250,Rural à habitat très dispersé,44,44.3,0.314,57.35,12.0,5.0,1.5,9.4,21.8,3749.5,14024.0,1.6,12.1
47251,Rural à habitat très dispersé,44,44.287,0.24,57.35,12.0,5.0,1.5,7.3,19.05,3749.5,14024.0,1.7,11.65
47252,Bourgs ruraux,49,44.406,0.6,58.7,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
47253,Rural à habitat dispersé,27,44.415,0.148,60.25,7.0,4.0,2.0,8.2,19.2,3549.0,13641.0,2.1,12.2
47254,Rural à habitat très dispersé,144,44.331,-0.025,63.2,9.0,4.0,2.0,9.35,19.55,2918.5,11773.0,2.4,11.9
47255,Rural à habitat très dispersé,140,44.229,0.818,59.65,9.0,4.0,2.0,9.5,19.5,3234.0,13215.0,2.0,11.4
47256,Rural à habitat très dispersé,199,44.641,0.814,69.1,9.0,5.0,2.0,9.0,20.6,3398.0,12700.0,2.9,11.3
47257,Rural à habitat dispersé,95,44.571,0.091,54.0,9.0,4.0,1.0,9.5,19.35,3559.5,13956.5,2.7,11.7
47258,Rural à habitat très dispersé,156,44.01,0.154,51.5,8.0,4.0,1.0,8.7,19.5,3426.0,13345.0,2.0,12.05
47259,Rural à habitat très dispersé,136,44.582,0.574,58.1,9.0,4.0,2.0,8.4,19.5,3286.0,13089.0,1.9,11.9
